Name
Puerto Francisco de Orellana
Santa Elena
Chone
Nueva Loja
Huaquillas
Tulcan
Santa Rosa
Pasaje
Montecristi
Samborondon
Latacunga
Sangolqui
Babahoyo
La Libertad
Esmeraldas
Ibarra
Milagro
Daule
Riobamba
Ambato
Quevedo
Loja
Portoviejo
Manta
Machala
Eloy Alfaro
Santo Domingo de los Colorados
Cuenca
Quito
Guayaquil
