Name
Wolossebougou
Koumantou
Kadiolo
Kouri
Pelengana
Kolondieba
Baguineda
Bougouni
Nioro
Koro
Kati
Somasso
Niono
Mopti
Kayes
Segou
Koutiala
Sikasso
Zegoua
Balandougou
Bamako
