Name
San Rafael
Jose C. Paz
Banfield
Neuquen
Formosa
Gonzalez Catan
Merlo
Parana
Quilmes
Posadas
Resistencia
Pilar
Bahia Blanca
San Salvador de Jujuy
Corrientes
Santa Fe
Lanus
San Juan
Salta
San Miguel de Tucuman
Mar del Plata
Comodoro Rivadavia
Santiago del Estero
Rosario
Cordoba
Buenos Aires
