Name
Babila
Tadmur
Albu Kamal
An Nabk
Khan Shaykhun
Ar Rastan
At Tall
Nawa
As Suwayda'
Al Qurayya
Jablah
Manbij
Ath Thawrah
Darayya
Tartus
Ma`arrat an Nu`man
Al Hajar al Aswad
As Safirah
As Salamiyah
Jaramana
Duma
Qabr as Sitt
Dar`a
Idlib
Al Qamishli
Al Hasakah
Dayr az Zawr
Ar Raqqah
Hamah
Latakia
Homs
Aleppo
Damascus
